date_only,humidity,pm_10,pm_2_5,temperature
2021-12-11,81.83963020617344,13.130922942330644,11.60842540081906,27.112707543851936
2021-12-12,78.65620562428194,16.478391471119817,14.846926132161885,27.433311470961712
2021-12-13,75.2565882400926,16.55848181861252,14.966992047717888,28.07372632271092
2021-12-14,79.55126687759244,13.617825556337444,12.386965841165049,27.745554201511546
2021-12-15,79.2599339042738,15.41942956902869,13.956699077923298,27.90847774272536
2021-12-16,76.23351060830659,27.619457425670344,24.86012570655921,28.975256130560098
2021-12-17,84.35496381444615,25.214651680162646,22.49181945422949,27.40165791591397
2021-12-18,92.47641702058571,22.809845934654945,20.12351320189977,25.82805970126784
2021-12-19,83.379268870264,17.49614442715123,15.484584096848266,27.66932709220361
2021-12-20,87.55164819751995,17.157394773538083,15.664833784105028,26.385600979858985
2021-12-21,82.78930572798266,19.232511031904664,17.650225444128587,27.20330556911181
2021-12-22,88.8902952880517,22.297459803321527,20.762638095420908,25.705868907931706
2021-12-23,81.45225878405589,20.461962561728217,18.891611406873466,27.80290855614692
2021-12-24,82.02093003597135,27.718232383879744,24.9451509773751,27.82647137654136
2021-12-25,79.25491641834141,18.79325786315348,16.844576305393243,28.48988099626192
2021-12-26,78.86201347597351,16.038309448647453,14.65571690923024,28.574132375261065
2021-12-27,77.45141351546704,21.861582914159406,19.69962075596181,28.573993799548752
2021-12-28,76.08531426845325,22.34874531946452,20.408795376223065,28.711076743661867
2021-12-29,77.4609140214308,17.995962884105044,16.52736562779966,28.804210442464
2021-12-30,80.50834156534678,7.791332120099434,6.554047625179075,28.43591084703187
2021-12-31,80.15717570264974,8.621408582836892,7.032724916151746,27.792154303133216
2022-01-01,81.23293877175112,13.232996224664744,11.488948343177505,27.49238305071888
2022-01-02,82.09144856167303,19.29234487908147,17.269961261648827,26.88640759540282
2022-01-03,84.39245967287468,15.908058433690806,14.421111242901368,26.63836009804667
2022-01-04,85.04667720457547,15.003561437451802,13.329157804925236,26.59381529607588
2022-01-05,81.47608170977779,17.000378831490693,15.291162422975049,27.67988773284328
2022-01-06,83.74075573869091,14.80754427053459,13.426330028054384,27.26214620849857
2022-01-07,78.17093717478183,17.93128160195914,16.69671783445128,28.498315492199712
2022-01-08,77.06837158890228,14.033878455650386,12.633205306704,28.51763753517147
2022-01-09,78.09997694585938,15.644332437023708,14.081390982299087,28.41213850962935
2022-01-10,76.85218809447443,20.849338921452,19.08165814830977,28.11012608589457
2022-01-11,76.47094424546329,24.676975323454627,22.52312511386765,28.1281312468062
2022-01-12,74.41604733136853,18.539501885431445,16.581563882741953,28.295071114614387
2022-01-13,72.19824021773125,16.22020315399216,14.423529962778256,27.85865849170782
2022-01-14,72.91947945998966,20.43784408938852,18.28216664793249,27.393282261803485
2022-01-15,72.41743696610466,19.968066274320154,17.97401965479457,27.696123069752616
2022-01-16,71.44462482146211,18.53524394757399,16.30596670423639,27.801572872941808
2022-01-17,74.39635842734087,20.58570145513846,17.840413692415805,28.13598228909253
2022-01-18,74.11228533007572,24.07354977660084,21.748795021076926,28.296068819688685
2022-01-19,76.73977575066493,28.758530075881623,25.820404516632763,27.927555257594417
2022-01-20,73.3563956085653,20.55384458105508,18.34007832829727,28.28830196638089
2022-01-21,74.40205263774817,17.532870384580786,15.452106544842673,28.34851781323231
2022-01-22,75.7137130708075,15.355215600074484,13.422008337816642,28.56150299818844
2022-01-23,76.17159826882944,18.894573676369472,16.815557864614107,28.563692927140245
2022-01-24,76.00207698356289,23.29335148544146,20.827152405753534,28.6741483865681
2022-01-25,74.31729439375373,23.65214437851163,21.403647011082363,28.849223627996302
2022-01-26,73.81517474449898,26.10694316131238,23.838903606130643,28.790873058113856
2022-01-27,75.02930921625418,27.222401401918752,24.84097133790017,29.01324417014361
2022-01-28,69.70556997738397,26.93706128964964,24.72868003151877,29.359373674742265
2022-01-29,69.2084179968945,29.978170848536493,26.814540034845216,29.29442390422647
2022-01-30,70.29141972608286,29.50135999802535,26.65433158356825,29.58658481849241
2022-01-31,76.65725153395131,25.395135350484185,23.1250671302288,28.628291466941544
2022-02-01,72.88103391118737,26.84687501872837,23.780796353315417,29.26116059469148
2022-02-02,73.90210629981311,17.350545123918966,15.520497706728104,28.82109898902103
2022-02-03,77.4453018512519,10.191905021078355,9.093587243435962,28.818228796885048
2022-02-04,77.64942442429646,15.690575391743971,13.558313370027625,28.703581752122087
2022-02-05,77.02469350250077,15.458270236046667,13.70998687691476,28.49219417338841
2022-02-06,73.59093348880897,10.469421155658816,8.53977331031487,28.8707887266564
2022-02-07,74.53899808309735,14.201994247845162,12.045561438284135,28.884020396536908
2022-02-08,80.18128213413756,13.034552728699149,11.480891385731876,28.347638106007395
2022-02-09,79.13994055245307,15.03235398547659,13.421688625946038,28.73170531498645
2022-02-10,76.96624366688926,18.5202089906066,16.813378212414065,28.94329239586815
2022-02-11,75.65779313861901,22.458115359724207,20.10768676622115,28.78400391873544
2022-02-12,77.55636655114692,26.661540738897948,23.82675568724417,28.2828774570717
2022-02-13,75.65512438592674,16.862323381774125,15.109301672612116,28.924730189536483
2022-02-14,77.37964232488278,13.771259619057128,12.460380560361116,28.77827010474824
2022-02-15,82.53683557343454,6.479484413826424,5.737183289646201,28.15583841752528
2022-02-16,83.62672812347189,7.819314666024588,7.113743173751468,28.02172429833472
2022-02-17,83.05803577839092,8.257497050366773,7.5319637975802465,27.86192787088201
2022-02-18,86.23503297917117,9.139451848356927,8.260988988400245,27.160370095014656
2022-02-19,79.11390683401982,10.86979433537128,9.931292722110198,29.46232117083789
2022-02-20,79.25253572705667,16.066223777675038,14.907539052650325,29.40096638831821
2022-02-21,82.40291548844831,16.33214628676754,15.05197737769806,27.888325660660435
2022-02-22,76.18655447833473,17.45351459346205,16.249055971054613,29.52569144303682
2022-02-23,75.09971138040275,13.06865140882408,11.872361861414914,29.54565078391109
2022-02-24,77.00421195051231,10.629232572484634,9.439932190611412,28.89636152684889
2022-02-25,83.88559450462755,12.464826325411885,11.355327184667576,26.903592526309627
2022-02-26,89.32496769401706,8.048252784813645,7.163318622373731,25.103847017732125
2022-02-27,90.61685910727564,10.951775650928688,9.428602534854358,25.35363526607644
2022-02-28,83.95017314030018,10.64157286300194,8.892643213399728,26.85055349949957
2022-03-01,76.97491219023085,10.205992800502708,8.36254428583729,28.549234562406028
2022-03-02,77.28980458821002,11.75599409274097,9.901734871449769,28.905677764381707
2022-03-03,77.20391930067419,13.642099819265448,12.209402080652978,29.02917615735109
2022-03-04,75.44616431694037,11.703622745648213,10.329314348909644,29.53364801335198
2022-03-05,78.90715574784366,16.5837451297224,14.809151397809746,28.713146898137047
2022-03-06,84.92444460304752,19.16973854601485,17.525053738650996,27.468249113422587
2022-03-07,87.722823516721,13.691924391391051,12.603573224708352,27.14128183041887
2022-03-08,78.52523188524589,20.25959982820002,18.77779455941377,29.095956391839
2022-03-09,82.52244151757618,8.245238136172432,7.332418724050093,28.1696235205366
2022-03-10,79.80020008596513,14.3670990700391,12.746674694412318,28.63441635907953
2022-03-11,76.93896410355683,22.72648395600623,20.536516666572183,29.322952153469583
2022-03-12,77.81444770269371,22.010551979831604,19.839221263763694,29.247350415335458
2022-03-13,78.68993130183058,21.294620003656977,19.1419258609552,29.171748677201336
2022-03-14,79.56541490096747,20.57868802748235,18.44463045814671,29.09614693906721
2022-03-15,87.06969519779148,10.800562616211645,9.535945129928937,27.680499547878377
2022-03-16,79.60693982990563,12.568111463422364,11.391359470668547,29.195549972654167
2022-03-17,78.68163274761403,15.604799794207976,14.361248376249115,29.52515508781261
2022-03-18,77.55145746425475,15.22754985439031,14.046917839071664,29.74041547002306
2022-03-19,78.12966003047657,13.465209089393998,12.134370417758912,29.66809738819596
2022-03-20,83.36322779082846,10.11792392006171,8.832901142012012,28.1478772619448
2022-03-21,84.20900810539044,11.972887565373302,10.96402345601445,28.128661241125293
2022-03-22,79.03647859236739,11.949601690076005,10.9311079261732,29.309771549824656
2022-03-23,80.76610641457881,17.03796532116595,15.478874882184066,29.033325056510773
2022-03-24,83.13524929434175,17.753419525758975,16.09840907911366,28.356324098454497
2022-03-25,80.73634599350687,16.0193250641887,14.580892039087132,29.31848740263292
2022-03-26,84.64758995825851,14.28104242789056,13.018720572029284,28.18372726588291
2022-03-27,79.4802861451919,12.307865983091016,11.361646478887316,29.555829889062142
2022-03-28,79.0905996037389,15.288487999877976,14.04068527881652,29.711884405973965
2022-03-29,81.14768583559668,16.467184097781743,15.116201795637416,29.19257393233296
2022-03-30,80.10390809795415,22.93999758691829,20.66144794343674,29.264652049545965
2022-03-31,80.93634681236283,19.73529912746773,18.067837631532736,29.016964786503586
2022-04-01,85.53798303336985,15.966782843903449,14.694992244099565,27.729044805419004
2022-04-02,82.77336299707656,17.53141047130666,16.091493410523444,28.205403051753684
2022-04-03,86.40993163868826,18.994758571023,17.49826358373021,26.92597787349101
2022-04-04,86.20849304572185,8.30278323387457,7.464330528730232,26.93179121644673
2022-04-05,88.37508425509021,5.247118261587404,4.677061775946025,26.29942018944964
2022-04-06,89.04469123830849,7.381787519439354,6.607290320802433,26.388502292602823
2022-04-07,86.85725878058794,8.49153765149474,7.612189853837831,27.261458406665003
2022-04-08,84.25143811500361,12.12503173908002,10.89702937751625,27.896066368707675
2022-04-09,81.43653940462798,12.496194598478755,11.29662858795689,28.55464741488972
2022-04-10,79.92205439577772,19.24908948900225,17.642680460198005,28.93094311881111
2022-04-11,76.70001982371984,24.254842262618663,21.909036030794155,29.85667476981628
2022-04-12,80.29617048439674,26.52598576054585,23.704784623054213,29.217286742137475
2022-04-13,81.03377324149263,28.82141276157856,25.5429744398178,28.85947655561357
2022-04-14,81.77137599858851,31.11683976261127,27.38116425658139,28.50166636908966
2022-04-15,78.6055149584072,26.890892711641754,24.15914563538639,29.771274169050475
2022-04-16,77.8803377179962,29.82952717915729,27.00450160771704,30.10698935044853
2022-04-17,78.35797077931151,27.33854599433173,25.13340046426478,29.94746253760573
2022-04-18,82.80347202127952,24.26127097598166,22.287351363305127,29.079475587622404
2022-04-19,80.68931344881368,26.116592697093136,24.02534354849941,29.513669475026823
2022-04-20,83.84112443052405,21.61957314551092,19.80936764087568,28.69462584556739
2022-04-21,84.11338310814611,18.81482709087113,17.094063166362393,28.253058196931704
2022-04-22,82.08164319421893,16.98809150818433,15.3780073682026,29.24311445472244
2022-04-23,79.17707962886229,15.128554858074695,13.774196430145278,30.060655708532327
2022-04-24,79.33834733716296,18.4032200899818,16.848601511535982,30.07666984588424
2022-04-25,82.22283607699728,15.640712556378665,14.333573985045144,29.591978796754525
2022-04-26,80.84214994573958,10.940758415420012,10.003259021485102,29.862019729932904
2022-04-27,82.86537381050915,10.865466221739606,9.88389787982338,28.95605061677673
2022-04-28,78.73015163549884,14.507259453772608,13.46074253468984,30.795859739035134
2022-04-29,79.32752596424415,14.972214082924571,13.88670093032184,30.30705297075154
2022-04-30,83.193688584358,13.439083356547542,12.392829210020713,28.674179286320182
2022-05-01,82.34309869508142,13.154450605825954,12.17762600907602,29.13846954751564
2022-05-02,86.4654848777219,15.91159966027597,14.60903211546088,28.23504060221901
2022-05-03,88.184597397984,10.714140042260665,9.70949277853455,27.706886828745503
2022-05-04,86.26430049960939,10.306087693649967,9.411613648698289,28.229456594136312
2022-05-05,85.53712481332465,11.85598053629204,10.906643777606773,28.26858294568317
2022-05-06,84.42805450999597,10.218308623165116,9.436221314146833,28.941881381813992
2022-05-07,86.52019567076124,13.231695283538668,12.205682850235748,28.42096121411172
2022-05-08,87.82754067576828,12.962501565130946,12.017822416409814,28.31863757925499
2022-05-09,87.71691058802912,10.215532116459595,9.365094067711931,28.373559464675203
2022-05-10,89.85182683125,11.520911918637411,10.610334097191082,27.812850513784586
2022-05-11,83.52696885795704,18.359581371336112,16.82446731653788,29.51464161342655
2022-05-12,89.45756176500224,14.711581840548364,13.308877906476225,27.569405264619235
2022-05-13,80.92782950483148,21.25534391392253,18.623390577228687,29.15095387967025
2022-05-14,84.78274498424364,17.17811105194584,15.037092441034089,28.9000232050577
2022-05-15,81.50626619657896,9.867288431021707,8.73096390820266,30.229646319005628
2022-05-16,81.54711084480142,5.751817583455233,4.924453666348435,30.04285658943585
2022-05-17,88.04643073692344,4.663455874462167,3.9476603813402766,27.15476464138384
2022-05-18,82.3615803388756,6.284622235746494,5.492272380993173,29.37936366018076
2022-05-19,81.44289975891506,10.816846944696607,9.73025249453249,29.54174479206388
2022-05-20,78.30458279638154,9.44261289858522,8.0998785979656,29.93541248681083
2022-05-21,81.64780070352136,7.425294284713567,6.111502538718722,29.09831289122977
2022-05-22,81.09739190672585,9.940465181754991,7.67736384384626,29.297484680118952
2022-05-23,80.51280678157202,6.3905401021078125,4.826387484516777,29.76284259722328
2022-05-24,78.2391225948329,10.853970249288514,9.380405067340726,30.115972932289537
2022-05-25,76.96626885292825,14.841729202460709,13.302099624443777,30.596511762048703
2022-05-26,81.49124737900446,7.933332151432791,6.740897968364904,28.96066885071684
2022-05-27,78.04060113900486,5.584775490393871,4.352359846794008,30.131676172267
2022-05-28,80.32395089355829,6.735853457270525,5.258286960018389,29.532749286825617
2022-05-29,85.77275132045465,6.242766569434474,4.426738821960288,27.64720318687554
2022-05-30,90.45324944000832,6.00134482866441,4.518528896868348,26.21421606490568
2022-05-31,89.37309908385377,8.106278837030176,6.476093811786483,26.958142173215176
2022-06-01,85.501038217065,6.005578221386913,4.682303397042674,28.32639115696073
2022-06-02,83.24473909412934,3.1946322763027046,2.31891700726574,28.659500744802305
2022-06-03,81.0388445512375,5.83961098861243,4.712816334264472,28.849622765812
2022-06-04,81.35679293335463,5.785588459113705,4.887599723304106,29.3970040896783
2022-06-05,84.24756351728426,6.032318075949801,5.207572095876688,28.48038134556996
2022-06-06,83.79167684432468,6.543505646671454,5.739996096916657,28.262359263743026
2022-06-07,82.85315589496942,6.257434949736257,5.537926260978931,28.579355759352747
2022-06-08,80.26791056793893,8.311374949229473,7.38799033490448,28.96100560664749
2022-06-09,80.54524923837633,8.473062860471758,7.464603922206594,29.054666430348167
2022-06-10,81.16849946824047,6.467561644907866,5.660268248039401,29.2780247582555
2022-06-11,86.03679424130395,5.690526982973508,4.89101546430948,27.763149025612687
2022-06-12,85.31116399160736,5.986061194651593,4.991950283079431,27.52151822608903
2022-06-13,82.29335879194286,8.433184482913227,7.249657564925701,28.769101157095395
2022-06-14,80.76420117440661,10.062533984366626,8.767948328058154,29.39275434252023
2022-06-15,85.92298846383868,10.779914677134,9.596005691561883,27.98203932364412
2022-06-16,85.99891273162221,12.749939479763096,11.657187091602642,27.672052768325653
2022-06-17,80.51101128265272,12.471616255927346,11.4270122333858,29.296786647366527
2022-06-18,86.10509113670166,13.151886605051008,11.940370551406485,27.832071313818886
2022-06-19,83.87232842987059,11.45934262702437,10.452214325099394,28.34470748506492
2022-06-20,82.54394945958659,10.864379567948648,9.815391645889989,29.08537919301505
2022-06-21,85.2023372330626,7.399034968820607,6.558806347818655,28.07273001636861
2022-06-22,83.99553156437052,5.887713262249228,5.148637704223339,28.307968480289592
2022-06-23,82.78588083090548,6.699365187957494,5.925746876757107,28.49422043451224
2022-06-24,86.06275645890922,4.091772380416258,3.36118685086796,27.50550532210769
2022-06-25,87.33527574976189,4.664029524312005,3.920246265469168,26.83331404388825
2022-06-26,80.81791730611799,7.388342595604029,6.313213844983528,28.74011810141985
2022-06-27,81.82925540446404,10.429512677926962,9.330582314031002,29.05102600622513
2022-06-28,80.84215829807577,19.47778006265141,17.893287831179457,29.73668285183481
2022-06-29,83.33858640580804,13.320606823133703,12.134011951388734,29.018231895511217
2022-06-30,79.34912775598448,6.649971262298142,5.3807742996245205,29.73841841888169
2022-07-01,86.19169902068806,8.764755217213727,7.361200350653228,27.686896449720365
2022-07-02,83.98069870945366,9.19548696827786,7.80621068652562,28.90197062718577
2022-07-03,81.8504367167267,13.330329351352642,11.900495948477698,29.089605826220065
2022-07-04,81.07416970813179,19.55200721848528,17.614132113126214,29.537522995878028
2022-07-05,88.96497093370252,8.704621334960063,7.003953754591815,26.61385246694201
2022-07-06,82.76750084082609,7.041260098148962,5.583992127451057,28.951599008065102
2022-07-07,86.70425365508743,9.128994429151122,7.675113773427136,28.020718177141664
2022-07-08,81.59049093886428,15.37664021661106,13.497629870058695,29.80285761975472
2022-07-09,80.52178554283965,11.417507649066073,9.384263370040726,29.648769721120875
2022-07-10,81.8801657465834,9.583362681056029,7.859225379231449,28.75273169274248
2022-07-11,82.44128761677216,8.830740987055792,7.0679658252001145,29.074524203276347
2022-07-12,83.54538039643631,6.8650604078377455,4.972135126378167,28.437555503008724
2022-07-13,87.61935713121379,4.787854634593795,3.26672484835752,26.84735608783639
2022-07-14,86.62675772466856,7.411095259496579,5.705318978142331,27.96024404834061
2022-07-15,83.90706660973285,6.467404076846646,4.776126806761962,28.802164572853968
2022-07-16,80.89818364335804,10.548786862177836,8.599734933035174,29.35959239721302
2022-07-17,84.74664046742733,16.426804069473036,14.374605957223926,28.776900982908604
2022-07-18,83.58183504718664,18.803456265757383,16.737793480471314,28.838352789098504
2022-07-19,77.07035736888797,15.407293920518146,13.563564121628076,30.312665214736843
2022-07-20,78.72441796250068,13.717970989266158,11.831623398890072,29.585363510699
2022-07-21,82.42314606025641,12.630358564404638,10.644240754818748,28.63493631836361
2022-07-22,82.22948611060896,12.157155633367806,10.411032463242035,29.400305873563585
2022-07-23,83.1564407539306,11.466615840690814,10.130917140933676,28.82522321571568
2022-07-24,81.89349459831492,6.620617491532394,5.80252402116627,29.0080399928378
2022-07-25,82.25735482510996,7.027206636570241,6.192344739013962,28.74284437570913
2022-07-26,86.33903801949525,9.514555724463277,8.60413086679441,27.95323722519523
2022-07-27,84.82134785732147,8.9837706283966,8.17379975359682,28.17703903766606
2022-07-28,84.90310273989967,10.534487163897625,9.65165371118895,28.33697723238282
2022-07-29,84.75590956762953,16.952048367206938,15.526597464278888,28.59609684549689
2022-07-30,81.95815796072587,15.552175221950192,14.26930483623932,29.380693639858663
2022-07-31,81.66657988459346,7.929762581352236,6.81115929261466,29.17843253902732
2022-08-01,78.64218037477228,7.442250670926866,6.410800820638049,30.061638930300223
2022-08-02,88.68383940202045,7.355269564466195,6.268264661298723,26.967468032887545
2022-08-03,87.3153119915332,7.288941762514422,6.263280787719088,27.51703018545703
2022-08-04,85.32680772731807,7.825790697345124,6.9279267133374365,27.81584264838532
2022-08-05,85.96176825461454,14.60063975191961,13.373571287540637,28.356766680372733
2022-08-06,79.18975192436831,11.172557929408432,9.888160614003604,29.34108419612801
2022-08-07,87.87865462229344,6.728558019073058,5.636157926170322,26.61362423001512
2022-08-08,81.12660160700008,22.615797046458272,20.286159122872043,29.12663323082936
2022-08-09,80.12116580354,25.076048402402098,22.52052907605312,29.75840512405629
2022-08-10,80.37565797614059,14.235154369386509,12.688711177328225,29.47729249758297
